bp_rp,s_dist,abs_gmag
1.8801498,2.5309103592629434,23.84361679322658
,2.5451892755861336,22.60814884445776
,2.5490758304509877,22.61944196767706
,2.549446067395814,22.50620392965677
,2.5535100134418642,22.850004770157565
,2.5537586598534823,22.667996307120507
,2.5575093863336016,22.683079879929238
,2.5582621043970475,22.779778595855248
,2.5631194723081205,22.8410014835351
,2.56363917004462,22.682104438362977
,2.5694550300205625,23.260298449443354
0.35369682,2.5769109824915675,23.52517041360638
,2.579400051341222,22.648316208278956
,2.5883649910731403,23.12106778783255
1.5120792,2.5890655209185702,23.803673374472115
,2.5926377715756908,22.958596383613376
,2.5928973271831954,22.789231511374958
,2.5953274234177366,22.418770056382648
1.7707024,2.603472495377829,21.262301940328243
,2.605255885828242,22.381788568158072
,2.6189243672493676,22.62205840486728
,2.621298905868009,22.52334210405558
1.1206665,2.6292284586707213,22.692991709193645
2.653078,2.6412815181787015,23.573558983844443
,2.6437131718600604,23.075535686642567
1.437252,2.643956986411,22.03056996097905
2.4107323,2.6482009238628725,23.547783864757864
-0.26138687,2.6547724846511405,11.354322155683963
0.27688026,2.6558135576108803,23.845137570311262
,2.6574781139437955,23.555843656105512
2.3264198,2.6580089201145647,23.48105388919658
,2.6599782318930565,22.702786634888838
1.7430038,2.6638067377762424,23.776598296782087
,2.664559355365826,22.81095801186311
,2.6658184651157404,22.826960956165276
,2.67401685869321,22.704658192086526
,2.6744957342949087,22.367572724585557
,2.6769651060130557,23.13855990157711
,2.678129069139764,22.8057601614866
3.9545918,2.6869938088391114,13.659775145896656
,2.6905864633591783,22.16917038696732
0.82909584,2.694576777709559,23.662049902845972
1.4892654,2.695967257731094,21.8691129374904
,2.6972195554587715,22.35357050930486
3.7449627,2.703201163283598,13.327740244152526
,2.703763674116909,23.568151274472847
1.3783836,2.7127870161159637,23.59750509682694
,2.7192050959439276,23.562376888357473
1.031807,2.723948119586217,22.714724301426976
1.4418106,2.730329546204309,19.229439487437105
,2.73600388095623,22.516894863389094
,2.7378880094946467,20.29431922983305
3.0746307,2.7460320484179714,23.683798957838803
1.7454262,2.751647880757782,22.860658070747885
,2.7546340607150603,22.644441328868883
,2.7565366201200603,22.909963242064997
2.984127,2.7623375707278734,23.5218133461415
1.406868,2.766741430532154,22.007709317688246
,2.7706730178065113,22.21535922199361
3.423975,2.7747934930199256,23.62041740277536
,2.7800172672998285,21.90932681815243
,2.7800535414701044,21.866844718701707
2.389925,2.7835482455849117,23.38972290942496
,2.7847596697497567,23.02439246666188
,2.7940277599825314,22.37992277138074
,2.796646612085459,21.719877913086734
,2.8031760269013763,23.30450899717297
,2.8156882136591856,22.149284445608185
,2.8159101023610082,22.949181232318484
,2.8194089043627417,22.3488571869034
,2.8200246543048695,22.47096447794463
1.756115,2.82519635749549,20.60348331323051
,2.8440767071348567,22.207327087601193
,2.8525611783556237,21.940831846229038
,2.8609461675625387,23.06206941330572
,2.8651391323803566,22.780193201741913
,2.865884914462332,22.323802245692708
,2.8721048944284284,22.813608957743792
,2.8771521255080277,23.152316077107823
2.1843967,2.8776253150411493,21.708969626871678
,2.8857052904983944,22.097458001911694
1.8910656,2.903896743214692,23.61317184947545
,2.9060989069664713,22.123530594494174
,2.9074254418725434,23.626138784522727
,2.9108149350421977,22.062611734801543
0.9561291,2.91414032802563,21.66544474990201
1.5908623,2.922140476745692,22.184634274527472
,2.925676760553223,22.730654941610002
1.8660488,2.931139201751424,22.48016926689518
1.4481373,2.9366813873594877,22.151945857564744
,2.938041400759514,22.429346597865628
,2.9470742599867075,22.83529939484671
,2.9653640708116535,22.518083175757
,2.9663155878213,23.341744498506436
,2.966483072947481,23.174364586589117
,2.9677234047571455,21.770468416779224
2.4959583,2.9677535026587583,22.383475874346345
,2.9693462048866928,22.724479632322883
2.8377104,2.975103179898885,11.75840441295385
,2.9780995554204357,23.25552900830662
,2.9884808222083805,22.577276442555018
,2.9903187586820112,22.74994879819791
,2.9994563732536514,22.126425893575636
,3.000387397896335,22.82539034461388
,3.003735024327422,22.46316476180196
,3.0054433743425686,22.128424474995565
1.8675804,3.006227279897159,21.73961544520484
,3.007028392050119,22.80296927797012
,3.009875497786789,22.03027675138069
,3.0113386383546685,20.8383377897291
,3.012795495497608,23.249009689187424
,3.0143729736282334,21.79918641961407
,3.016544511255096,22.225952133859604
,3.0244681415339127,23.02314462324697
,3.029563184878252,23.16556963821902
1.953186,3.044095040612787,23.378174431611853
0.9880123,3.0463842937953483,23.213913857414074
2.1222668,3.047560426973692,23.0752392114383
,3.0583530140977158,21.95553465260637
,3.0664543542316425,22.757615283924505
1.2842789,3.06693240797367,23.477577456796578
1.3053856,3.0778833851628566,22.567688473489937
,3.0807351218638086,23.231550054779508
,3.085816375172434,21.9836820587692
,3.103814022858414,23.204118652356726
,3.1052000433703255,23.096326221618448
0.86203957,3.107015701744063,23.246879943081453
,3.119962440657734,22.36914841920753
,3.1395517723325166,22.85957578635803
,3.14855380708343,22.194903539165136
,3.1490265144883907,22.990943288037666
3.5311022,3.155013581176845,12.870535292816333
1.2512817,3.1659035083136438,21.39614558628245
,3.171222736048346,22.287044825919093
,3.173793485648799,22.391162158971635
2.1473064,3.18463103320471,22.84651888465825
,3.1947133127192986,22.21819889510354
1.1195965,3.202878581390321,5.841438010514381
,3.2029381446744796,22.965018853814406
,3.2045581775482948,21.895706393211512
,3.2069367939363116,22.481901894950482
,3.215061605309563,22.54070793889875
,3.2172990078800403,22.25458465335544
,3.2249551767428852,23.317592004664128
,3.2321933284981927,22.576275483174904
,3.2367177247439702,21.71111641828494
,3.2474603345173376,22.22622390041633
1.3033199,3.2490849180925503,21.505739366658794
,3.2570486864369133,22.994846338046717
,3.26309705981772,22.289428317909415
,3.264420314273113,22.663938925165983
,3.2646045285201266,21.612083373466128
,3.2698610796066654,23.113770115950125
2.0992298,3.2723393562629792,21.69462922033879
,3.2770911644919187,22.36148598878401
,3.27874912258186,21.598407610473643
2.104436,3.287105433020794,8.937924512493247
,3.2946288221962057,22.060211841366595
,3.2954656891038683,22.353372952827023
0.16559792,3.3028819021934113,22.625824003643565
,3.3143722740818653,22.090668200462673
,3.3155504988465654,22.371585092036586
,3.3161792032337845,22.499347198244074
1.2482224,3.3190265173298896,21.746295265883226
,3.3228230263996483,22.013485213929247
,3.3276631913430497,22.933526971260495
,3.3417005623352347,21.920361621046318
,3.3420133848920544,21.351085631761748
,3.343118814058426,23.015622091077876
1.9341354,3.3600660489611798,21.352130480518078
,3.368469299619984,22.48074169544903
3.0425835,3.374874752546273,11.949380378059356
,3.393901504494018,22.15743789494821
,3.4001987509386287,22.66224357350588
,3.401909762539991,21.660372945010423
2.0673027,3.4020865247710304,22.782765306861936
,3.411959664109164,22.82236153977439
,3.415376562520991,22.01401278042085
,3.423377025567223,23.073188758742713
,3.426571943366489,21.67321011126932
1.5803661,3.434876701467114,22.663639200470335
,3.436618283937353,23.30091471573842
,3.4379338667847628,21.71472784783614
,3.4400989915336746,21.435584021132875
1.9571896,3.4470807279219438,22.113489645911883
,3.4487407160242953,22.610615048523794
,3.454973022919393,22.918339974846845
,3.4605578198421836,21.516902583258144
,3.465807832131422,21.074043172932367
1.5198116,3.491108109516354,21.64396151054864
,3.4920904614187744,21.288564653536085
,3.4945481676524426,21.506061583805767
1.6997027,3.4947235661506775,7.7066113941306185
1.4449625,3.4971648456146567,6.997968399176003
,3.4973196703676344,22.124592695417846
,3.500866561625428,22.202576496701376
,3.5031428427955045,22.235939833429914
,3.5036045680969647,21.419392353857408
,3.504487322838015,22.901454102094092
2.4550514,3.521760091661821,10.115643643225312
2.6279678,3.52283303459749,10.78711562677468
,3.5259303592029387,21.530648713103698
1.802515,3.5361937660520466,22.847571651618313
1.4031391,3.5422599523395406,21.80752432207239
,3.5437176159920596,21.95130141691418
0.33413315,3.544953498083132,22.240610006839674
1.1641941,3.548226833695885,21.332229954970394
,3.559152145205373,21.276659185281552
2.8421316,3.5614238733455075,11.91924792878098
2.2131462,3.561927427013855,22.129268072031387
2.173102,3.562646154004257,9.457333564455567
,3.564005149967051,22.39041290811342
,3.568559208640881,21.628471363537003
,3.571987566846905,22.86203149924758
,3.574444937967757,22.6016651490485
,3.5746849304528294,22.10816456133881
,3.576174860866299,22.032031941722725
4.4148273,3.5805062688633287,14.415933401674167
,3.580751922357947,21.637343949655666
,3.586941427539352,22.44043077540443
,3.595966036040627,21.151143651807615
1.7352791,3.6025225886111083,22.73250560622781
1.0015442,3.603393038382019,5.350064232061754
,3.6118196509967615,22.1325657011118
,3.6138809474946703,21.709619623334696
,3.617595508172079,21.431281013705373
,3.6247423839289086,23.05271629016146
,3.6283675828951147,23.009268697750947
,3.6322580986692206,22.262392787070542
,3.633211283372997,22.416085562258203
,3.634059324147781,21.138021397252583
1.2835684,3.6389465505294947,6.468411297274399
1.7385635,3.6450635083143683,21.960813110402608
1.6841393,3.6586764898801163,22.560010734652334
,3.66466177398368,22.413982349786476
,3.6653650523602015,22.210072548278934
1.3701496,3.6661469086002123,21.36678828132486
,3.6688369134047956,22.728396707110377
3.6815252,3.6731668314536328,13.163712173414194
,3.674650137593376,22.064197880883995
,3.6902132690753775,21.92356797145596
,3.7049422059657813,22.038394141899136
3.2061062,3.7124647749831627,12.581061079354985
1.3742085,3.7148756673253933,21.180647389950824
,3.717033101156481,22.26510672409037
1.5363598,3.7461753849881827,22.48520125509714
2.023756,3.7488032499944097,21.861959185510855
,3.7516891935700687,21.489205856744785
,3.7698287902092367,22.182186955610234
1.949789,3.7781785568108117,21.930987584444466
,3.78059397074524,21.334207564511463
,3.7829045462262374,22.63578305860552
,3.7837924937342424,21.138517816572534
1.4351845,3.785194622727418,21.291472303564966
,3.785471385648586,22.69249380466969
,3.786810523612752,21.546610867711905
,3.7967295479099143,21.878666563356063
,3.8030685871461323,21.68738958979516
,3.808296838516029,21.341074127336114
,3.810306498461274,21.814507388634446
4.563222,3.831201524737121,14.357970820985898
,3.831254440844004,21.624457514556187
,3.850430601134424,22.38574314123372
,3.8513714010034965,21.019749379726758
,3.8549922754527204,22.638682411742778
,3.857482863104354,21.540617424256475
,3.8594585451804035,21.30391938233098
,3.8705144942367244,21.8006470183616
,3.87179086661811,21.490641121728864
,3.876580842087859,21.9624112307298
,3.8785844510511818,22.467308788470067
,3.8791804407571426,22.02996914535532
,3.87994523630856,22.71004110381599
,3.88321935671297,21.692372747822102
2.2206154,3.8850872821621416,22.998459280126845
,3.893423617740877,22.175579024912643
,3.9026179080829633,21.075553208616697
,3.903218724954986,22.71417690854337
,3.9069350699595704,21.60596833890871
,3.907294691971268,22.595339088062424
,3.910082535732093,22.361883410205277
,3.918297407887164,21.41262008656715
2.0336356,3.9335026674419606,10.088080141399056
2.7224216,3.9356691879692995,21.610196067756462
0.6388664,3.9432392496258957,20.513396789890916
,3.9554030219033445,21.10531101973318
,3.9580222470409776,22.64262135752419
1.1717968,3.9590156754336134,20.16301718628212
,3.9621769081069993,22.474648009051624
,3.964087637612256,21.423266155088044
,3.9677907221653577,20.94250554069557
,3.9707269479750513,21.94089158279248
1.8470335,3.97094077553561,7.980615825090345
,3.972775079181882,21.312011876079715
1.6491356,3.9777986213597445,22.72151832002312
,3.9789598108934867,21.27963467404238
,3.9938289684339754,22.482167447732415
,3.996611538743738,21.36832558878199
1.0972595,3.9986818077057986,22.515569879618006
,3.9999673111864382,22.627434082481848
2.3776417,4.00041404027258,22.583423649993055
2.9139237,4.000530625747519,11.90071266185205
5.1423283,4.0013019174958,16.011834842426527
0.44039726,4.008286875215128,21.815499672107055
2.6920462,4.00974159746593,10.62577072358281
,4.03180723339628,22.088216228459775
,4.043346615889439,20.672311676406952
,4.044450435816233,21.940624592346904
5.197215,4.045050785572485,15.985418712009169
,4.0647167236003865,21.50834207810545
1.5798588,4.075311639821679,22.719690336440458
1.7574234,4.080869604100401,22.4501521967587
2.454836,4.083339409066141,22.64333835531469
,4.084761436166374,22.18265757161082
,4.084974371053574,21.214545873046767
,4.091422478208059,21.051502541817396
,4.091449421856877,22.48991330593952
,4.093527603911627,22.139599884395114
,4.099624658130929,21.95001433435071
,4.103464978959513,21.36457471270635
1.2305403,4.103881192220331,18.163735728163434
,4.112181251553795,21.53330506206645
3.1001558,4.115804071410175,11.508348257142952
,4.133973221427857,21.876854255269333
0.7919998,4.139504580084649,21.524757140426342
,4.14026174368053,22.262421894061845
,4.14714821569735,21.21255035661838
2.0387993,4.15425372286769,21.44558842389809
,4.156059814449183,21.173886890692856
,4.160749131019003,22.124790156138825
,4.161455681462377,21.353883112520965
,4.17164013348272,22.299197855611204
2.0820732,4.172878970877005,22.705714809414744
,4.174166554033004,22.42910875672727
,4.193622461464775,22.061362128186506
,4.203292136507227,21.491297423708577
,4.207393897364344,22.31436330526008
1.2912464,4.214269157302109,21.896944147641236
,4.217843941280069,21.5329756573389
,4.218742395290698,22.182169451334367
1.5905552,4.220593632657064,21.455314233487634
,4.221072310570427,22.281823493957717
,4.221462471244312,21.929188632132657
,4.226629587109473,21.541030490098578
,4.232141496123524,22.207847754429768
,4.237867676261931,21.379619103250683
,4.238601360262999,21.573415103526884
,4.241496231900117,21.81925653165211
,4.2429838485499705,22.174516947465218
,4.247338707439439,21.062202921620774
,4.257167364962184,20.36329225286438
,4.258860022613898,22.352064510525842
1.525734,4.278369946811738,20.80764526696085
,4.285233188375628,21.724235290783504
,4.286517085931585,21.19747128383339
,4.28672465945874,21.731332197819366
,4.287673363999355,22.220531014163353
1.3858032,4.296854285087651,21.72145771524637
2.7390351,4.306455436198227,10.623838574943882
,4.312167546179354,20.26485347046725
0.61039925,4.315227367673869,14.1371640091343
,4.3329046998643745,21.50916042135187
,4.343334546265028,21.40362650854575
2.1965103,4.345311024392524,9.49178472015991
,4.34543055741067,22.488073844897443
,4.353614637456589,21.620666687735497
,4.36022410910333,22.337389030512004
,4.363113747793389,21.64722589572422
1.9699306,4.379015615927015,22.715282447369948
,4.380190452880153,20.194403848906582
,4.390870801759938,21.282087329512414
,4.391699338578139,21.170090097047613
1.6950874,4.39521148688568,22.28848856563866
,4.398801131214364,21.174197500288905
1.3949814,4.398938593147727,20.940715946844477
2.4482288,4.400385559540043,21.369441334941044
,4.409290718177334,22.659109164337824
,4.416653162491615,21.803275358175625
2.2559566,4.431230297362017,21.511465611627653
1.1138058,4.436296088436772,22.349072488660074
,4.43794555620174,21.42128047240706
2.3090477,4.4456930560486505,22.58428295938345
1.3969002,4.450249294824797,21.6567332375201
,4.455198102038504,20.723238066555048
,4.461901746792312,21.873701637595076
3.173747,4.471574270653504,12.41884033529318
,4.472723143975672,21.28940866948205
,4.474834813624434,22.360269774794613
,4.486416520452317,21.418772384127067
,4.494111999447779,21.67975654075798
,4.496042989118616,22.20510126450301
,4.50597328149405,21.936962853237645
,4.50637120894012,20.662204446202207
,4.5093519694062305,22.140964589516887
,4.51991478017589,22.160540325984808
,4.532713052245024,22.702025014353403
1.3771,4.536927684082096,21.717605968053057
2.292202,4.537486142740369,21.184209955621252
,4.544815043955524,22.20135630870296
2.316122,4.547145327070822,21.38760396894049
2.4657106,4.549564681657652,10.040782990666393
2.5259433,4.549989502676245,9.73749204813961
4.6018476,4.563794677518536,14.552670850554467
1.9002914,4.563852739539797,22.469960615021904
,4.573627132562708,22.255315866063697
,4.589078383920491,21.528212297199676
,4.59804517200075,21.9499397710245
,4.601590655474875,20.777363774329515
,4.602616090760145,22.385474823796855
,4.606405921484979,20.80263477170513
,4.624917674528992,22.23377371434703
,4.628095017502321,21.336503757485335
1.6974831,4.630260673546035,21.511292021448902
0.27206612,4.635267971311707,13.101399907521763
2.140236,4.658707819350963,21.977409661972217
3.8419018,4.661386109320432,13.576471013679894
,4.661756721652997,20.98098053293939
,4.66262608472925,21.563673074386458
,4.665748705433981,22.242412245503044
,4.66675561216917,22.22867806481271
,4.668330049674314,21.45154979439701
,4.670096735071728,21.44702219824471
,4.675390693064249,20.942183577116488
2.8154254,4.675806205850897,10.526015984910662
,4.676462610595277,21.476302255351982
,4.681152058746267,22.311369878084644
1.8946095,4.688183479742985,21.71299686609902
,4.691154961852105,21.056891128130246
3.711712,4.691908338050996,13.109552415317383
,4.6960507629509385,19.92192805040813
,4.6965657010323465,22.006847348469652
,4.697254057751598,21.355856195227652
1.1546345,4.705845401563693,21.659530152329573
,4.713646459134905,21.586635610426598
,4.717359385157381,22.37985723278652
,4.725599752190041,21.50193903372961
,4.729297192241704,22.083969468226492
,4.733372496818621,21.396947030603908
,4.7347960978555514,20.612289829031987
1.3202438,4.738563540444449,22.23076189486985
1.3685589,4.744261431829175,21.341322997655233
,4.751497831498006,21.60187599428355
,4.752238107003748,21.208757404868983
,4.758219482053825,21.712108547928793
